time,voltage
17.48,226.43
17.49,223.47
17.5,223.54
17.51,227.6
17.52,225.0
17.53,229.55
17.54,230.54
17.55,223.79
17.56,222.68
17.57,227.7
17.58,223.18
17.59,230.4
17.6,229.76
17.61,229.93
17.62,229.97
17.63,228.62
17.64,232.02
17.65,223.45
17.66,222.24
17.67,227.42
17.68,219.56
17.69,223.02
17.7,220.65
17.71,223.96
17.72,228.0
17.73,226.08
17.74,221.04
17.75,228.8
17.76,232.46
17.77,231.15
17.78,230.9
17.79,219.05
17.8,224.11
17.81,227.92
17.82,219.58
17.83,221.87
17.84,231.32
17.85,226.32
17.86,224.7
17.87,222.79
17.88,224.62
17.89,222.88
17.9,219.34
17.91,224.89
17.92,224.02
17.93,227.86
17.94,227.64
17.95,221.35
17.96,228.38
17.97,229.95
17.98,225.41
17.99,225.14
18.0,216.18
18.01,218.6
18.02,220.57
18.03,206.85
18.04,213.47
18.05,220.75
18.06,218.65
18.07,217.22
18.08,217.87
18.09,211.14
18.1,222.5
18.11,211.85
18.12,214.44
18.13,211.72
18.14,223.34
18.15,210.84
18.16,217.93
18.17,223.79
18.18,212.49
18.19,221.1
18.2,217.73
18.21,219.3
18.22,214.21
18.23,211.11
18.24,214.78
18.25,211.19
18.26,220.39
18.27,214.48
18.28,212.63
18.29,217.61
18.3,216.64
18.31,210.19
18.32,216.52
18.33,218.71
18.34,213.44
18.35,216.3
18.36,215.23
18.37,214.31
18.38,222.81
18.39,212.3
18.4,219.02
18.41,207.82
18.42,209.3
18.43,209.11
18.44,219.27
18.45,207.5
18.46,214.76
18.47,219.11
18.48,208.64
18.49,213.69
18.5,214.04
18.51,217.3
18.52,208.48
18.53,211.64
18.54,214.2
18.55,218.05
18.56,219.75
18.57,212.4
18.58,215.63
18.59,208.86
18.6,216.61
18.61,217.45
18.62,223.15
18.63,213.8
18.64,217.5
18.65,216.2
18.66,219.95
18.67,219.71
18.68,214.76
18.69,216.37
18.7,213.96
18.71,214.22
18.72,215.27
18.73,205.1
18.74,214.2
18.75,215.24
18.76,214.82
18.77,213.86
18.78,216.68
18.79,222.25
18.8,220.63
18.81,211.67
18.82,217.42
18.83,216.01
18.84,208.69
18.85,211.7
18.86,208.79
18.87,212.46
18.88,218.12
18.89,212.18
18.9,215.93
18.91,212.4
18.92,210.59
18.93,208.07
18.94,218.14
18.95,216.29
18.96,214.18
18.97,213.33
18.98,215.1
18.99,212.81
19.0,218.2
19.01,212.08
19.02,207.31
19.03,213.53
19.04,220.61
19.05,217.5
19.06,223.37
19.07,211.07
19.08,214.51
19.09,216.9
19.1,218.3
19.11,219.02
19.12,213.42
19.13,215.06
19.14,217.69
19.15,211.01
19.16,214.98
19.17,214.87
19.18,217.87
19.19,221.08
19.2,209.24
19.21,214.3
19.22,216.65
19.23,222.67
19.24,217.97
19.25,215.29
19.26,211.81
19.27,215.96
19.28,210.94
19.29,213.36
19.3,216.51
19.31,223.41
19.32,219.6
19.33,222.26
19.34,214.41
19.35,213.97
19.36,219.48
19.37,215.48
19.38,214.06
19.39,212.59
19.4,217.31
19.41,223.19
19.42,214.4
19.43,217.89
19.44,213.79
19.45,218.48
19.46,217.34
19.47,213.61
19.48,214.09
19.49,211.08
19.5,203.17
19.51,215.33
19.52,209.37
19.53,217.39
19.54,215.22
19.55,211.85
19.56,212.88
19.57,217.61
19.58,214.06
19.59,217.45
19.6,212.95
19.61,212.07
19.62,219.53
19.63,216.26
19.64,213.5
19.65,215.23
19.66,217.84
19.67,216.7
19.68,213.83
19.69,212.65
19.7,219.58
19.71,216.95
19.72,210.47
19.73,220.26
19.74,215.07
19.75,217.49
19.76,213.22
19.77,215.35
19.78,220.64
19.79,211.51
19.8,211.63
19.81,212.39
19.82,213.61
19.83,204.62
19.84,217.32
19.85,211.76
19.86,216.63
19.87,209.19
19.88,215.89
19.89,212.16
19.9,214.73
19.91,220.56
19.92,220.45
19.93,212.33
19.94,212.18
19.95,215.67
19.96,209.29
19.97,213.84
19.98,217.21
19.99,211.31
20.0,230.62
20.01,226.63
20.02,220.74
20.03,225.14
20.04,223.04
20.05,216.85
20.06,227.68
20.07,218.46
20.08,234.85
20.09,229.33
20.1,224.7
20.11,223.59
20.12,223.46
20.13,230.62
20.14,226.67
20.15,223.07
20.16,227.52
20.17,226.39
20.18,227.65
20.19,227.33
20.2,222.05
20.21,222.63
20.22,217.39
20.23,218.8
20.24,227.59
20.25,226.04
20.26,229.61
20.27,225.78
20.28,231.2
20.29,216.32
20.3,220.22
20.31,227.61
20.32,219.87
20.33,223.99
20.34,226.39
20.35,222.9
20.36,224.88
20.37,228.95
20.38,226.67
20.39,222.99
20.4,224.87
20.41,226.97
20.42,225.3
20.43,222.46
20.44,219.03
20.45,219.22
20.46,226.48
20.47,224.85
20.48,227.95
20.49,231.07
20.5,221.75
20.51,225.72
20.52,229.2
20.53,225.1
20.54,226.38
20.55,223.95
20.56,229.92
20.57,226.56
20.58,222.13
20.59,222.17
20.6,229.8
20.61,219.3
20.62,218.23
20.63,225.66
20.64,228.18
20.65,223.76
20.66,223.6
20.67,223.37
20.68,219.28
20.69,225.87
20.7,223.13
20.71,223.8
20.72,221.28
20.73,218.17
20.74,225.77
20.75,221.45
20.76,222.58
20.77,224.69
20.78,225.77
20.79,220.3
20.8,223.49
20.81,220.12
20.82,225.95
20.83,225.65
20.84,227.26
20.85,226.39
20.86,233.0
20.87,217.96
20.88,224.8
20.89,231.47
20.9,220.2
20.91,228.93
20.92,220.93
20.93,220.68
20.94,228.28
20.95,228.93
20.96,228.83
20.97,223.36
20.98,224.14
20.99,226.4
21.0,232.65
21.01,227.52
21.02,230.13
21.03,223.32
21.04,221.59
21.05,227.36
21.06,217.9
21.07,226.81
21.08,226.54
21.09,224.1
21.1,226.25
21.11,225.57
21.12,221.46
21.13,219.59
21.14,222.6
21.15,228.74
21.16,216.68
21.17,226.84
21.18,228.89
21.19,231.18
21.2,228.61
21.21,220.62
21.22,223.52
21.23,216.63
21.24,226.86
21.25,219.07
21.26,229.56
21.27,227.78
21.28,227.03
21.29,219.52
21.3,221.09
21.31,224.91
21.32,220.24
21.33,225.68
21.34,229.31
21.35,224.93
21.36,221.18
21.37,224.38
21.38,227.73
21.39,224.58
21.4,229.21
21.41,233.23
21.42,220.02
21.43,226.95
21.44,224.41
21.45,213.32
21.46,223.82
21.47,220.19
21.48,221.98
21.49,220.33
21.5,225.43
21.51,231.68
21.52,222.15
21.53,228.08
21.54,227.69
21.55,225.66
21.56,231.37
21.57,222.71
21.58,223.65
21.59,223.06
21.6,215.86
21.61,221.21
21.62,224.61
21.63,220.55
21.64,225.35
21.65,225.72
21.66,224.52
21.67,226.3
21.68,217.96
21.69,225.93
21.7,220.75
21.71,227.29
21.72,226.58
21.73,225.98
21.74,225.34
21.75,223.4
21.76,233.58
21.77,223.98
21.78,227.7
21.79,227.24
21.8,222.27
21.81,220.38
21.82,223.25
21.83,229.33
21.84,223.85
21.85,221.46
21.86,223.91
21.87,222.03
21.88,219.82
21.89,217.66
21.9,228.53
21.91,221.99
21.92,229.04
21.93,227.68
21.94,221.95
21.95,220.2
21.96,223.44
21.97,221.66
21.98,224.22
21.99,218.99
22.0,218.75
22.01,217.99
22.02,215.15
22.03,213.03
22.04,217.57
22.05,213.09
22.06,216.01
22.07,218.86
22.08,214.11
22.09,213.07
22.1,213.79
22.11,206.84
22.12,214.52
22.13,213.17
22.14,215.47
22.15,213.82
22.16,214.2
22.17,223.57
22.18,212.09
22.19,215.52
22.2,221.41
22.21,209.78
22.22,217.64
22.23,216.54
22.24,215.48
22.25,211.61
22.26,214.83
22.27,215.98
22.28,216.59
22.29,210.91
22.3,213.61
22.31,215.88
22.32,213.55
22.33,214.38
22.34,215.2
22.35,216.67
22.36,211.69
22.37,215.68
22.38,217.86
22.39,211.71
22.4,220.19
22.41,219.2
22.42,208.67
22.43,221.94
22.44,220.15
22.45,216.93
22.46,207.25
22.47,214.45
22.48,215.42
22.49,212.08
22.5,214.38
22.51,209.67
22.52,215.65
22.53,215.19
22.54,218.27
22.55,211.91
22.56,213.29
22.57,215.81
22.58,206.74
22.59,216.18
22.6,216.7
22.61,204.38
22.62,206.99
22.63,213.65
22.64,214.71
22.65,210.66
22.66,215.54
22.67,221.79
22.68,215.14
22.69,217.42
22.7,220.75
22.71,211.65
22.72,208.25
22.73,220.49
22.74,214.53
22.75,211.52
22.76,209.83
22.77,214.63
22.78,222.47
22.79,214.68
22.8,216.84
22.81,209.44
22.82,215.61
22.83,215.46
22.84,212.11
22.85,215.56
22.86,221.44
22.87,213.95
22.88,215.49
22.89,219.04
22.9,213.14
22.91,221.38
22.92,225.25
22.93,215.82
22.94,212.04
22.95,208.99
22.96,214.78
22.97,209.86
22.98,212.47
22.99,215.86
23.0,212.0
23.01,216.21
23.02,215.19
23.03,216.68
23.04,218.0
23.05,220.76
23.06,222.5
23.07,215.5
23.08,212.44
23.09,222.18
23.1,214.44
23.11,215.2
23.12,209.92
23.13,215.55
23.14,214.94
23.15,217.2
23.16,214.69
23.17,220.47
23.18,213.51
23.19,221.33
23.2,222.29
23.21,214.46
23.22,212.86
23.23,210.41
23.24,214.31
23.25,212.94
23.26,203.44
23.27,223.92
23.28,209.61
23.29,213.14
23.3,212.99
23.31,216.95
23.32,217.97
23.33,217.53
23.34,214.08
23.35,216.61
23.36,212.33
23.37,215.59
23.38,215.15
23.39,208.06
23.4,210.46
23.41,210.77
23.42,210.73
23.43,215.91
23.44,217.31
23.45,214.94
23.46,217.47
23.47,218.58
23.48,216.54
23.49,210.09
23.5,214.25
23.51,213.39
23.52,224.67
23.53,218.98
23.54,221.43
23.55,213.48
23.56,215.59
23.57,214.62
23.58,220.89
23.59,215.77
23.6,217.44
23.61,209.89
23.62,215.77
23.63,215.29
23.64,217.1
23.65,220.67
23.66,216.91
23.67,213.83
23.68,214.95
23.69,218.27
23.7,217.45
23.71,215.75
23.72,213.97
23.73,218.06
23.74,216.8
23.75,212.99
23.76,224.32
23.77,212.24
23.78,215.98
23.79,215.32
23.8,220.11
23.81,217.26
23.82,215.0
23.83,221.34
23.84,217.36
23.85,212.12
23.86,220.51
23.87,223.1
23.88,213.58
23.89,210.15
23.9,222.73
23.91,205.01
23.92,220.2
23.93,218.85
23.94,216.05
23.95,209.13
23.96,214.98
23.97,225.34
23.98,214.84
23.99,216.36
24.0,222.9
24.01,228.96
24.02,227.33
24.03,222.57
24.04,224.24
24.05,219.56
24.06,231.18
24.07,225.32
24.08,220.29
24.09,223.04
24.1,228.26
24.11,231.32
24.12,224.81
24.13,223.2
24.14,223.61
24.15,227.0
24.16,219.5
24.17,231.64
24.18,225.45
24.19,226.2
24.2,224.14
24.21,223.01
24.22,225.63
24.23,222.81
24.24,224.08
24.25,227.38
24.26,227.56
24.27,230.12
24.28,222.64
24.29,223.93
24.3,217.91
24.31,223.05
24.32,231.17
24.33,224.41
24.34,226.73
24.35,229.84
24.36,223.87
24.37,223.02
24.38,222.37
24.39,224.44
24.4,223.96
24.41,224.75
24.42,222.57
24.43,220.97
24.44,227.2
24.45,225.7
24.46,219.46
24.47,223.54
24.48,225.2
24.49,221.68
24.5,223.87
24.51,225.78
24.52,231.34
24.53,227.77
24.54,221.16
24.55,232.44
24.56,222.58
24.57,219.61
24.58,226.6
24.59,227.55
24.6,218.14
24.61,226.78
24.62,232.52
24.63,224.66
24.64,228.44
24.65,222.44
24.66,225.49
24.67,229.97
24.68,224.53
24.69,222.56
24.7,224.92
24.71,220.89
24.72,226.39
24.73,234.02
24.74,224.0
24.75,227.04
24.76,227.23
24.77,225.97
24.78,223.69
24.79,227.56
24.8,222.21
24.81,232.76
24.82,226.05
24.83,222.65
24.84,221.82
24.85,231.09
24.86,234.48
24.87,226.11
24.88,229.79
24.89,228.64
24.9,225.79
24.91,227.02
24.92,217.15
24.93,229.64
24.94,224.92
24.95,224.64
24.96,223.75
24.97,230.45
24.98,223.21
24.99,225.08
25.0,226.83
25.01,219.34
25.02,217.26
25.03,221.03
25.04,231.31
25.05,227.49
25.06,234.09
25.07,218.47
25.08,224.96
25.09,222.87
25.1,227.11
25.11,223.0
25.12,223.88
25.13,221.81
25.14,225.11
25.15,223.39
25.16,229.37
25.17,222.15
25.18,224.46
25.19,227.7
25.2,227.62
25.21,229.73
25.22,223.27
25.23,227.06
25.24,230.61
25.25,220.54
25.26,230.93
25.27,220.28
25.28,222.22
25.29,229.41
25.3,223.97
25.31,227.86
25.32,226.32
25.33,224.0
25.34,221.89
25.35,220.21
25.36,226.46
25.37,226.54
25.38,226.56
25.39,230.9
25.4,223.5
25.41,227.45
25.42,226.4
25.43,227.05
25.44,225.14
25.45,217.94
25.46,227.27
25.47,222.61
25.48,230.44
25.49,228.58
25.5,226.7
25.51,228.12
25.52,223.04
25.53,228.14
25.54,221.41
25.55,223.35
25.56,225.94
25.57,218.26
25.58,219.66
25.59,226.27
25.6,233.74
25.61,225.26
25.62,231.41
25.63,219.47
25.64,218.86
25.65,229.43
25.66,224.32
25.67,227.16
25.68,224.88
25.69,226.7
25.7,223.87
25.71,226.92
25.72,229.97
25.73,219.35
25.74,228.84
25.75,225.84
25.76,227.22
25.77,220.68
25.78,227.03
25.79,231.14
25.8,220.4
25.81,221.35
25.82,230.53
25.83,219.83
25.84,219.89
25.85,230.18
25.86,222.91
25.87,224.46
25.88,228.63
25.89,219.05
25.9,218.28
25.91,229.5
25.92,225.95
25.93,224.81
25.94,226.07
25.95,222.61
25.96,225.59
25.97,228.95
25.98,223.98
25.99,227.53
26.0,219.36
26.01,215.2
26.02,224.6
26.03,216.86
26.04,210.77
26.05,218.1
26.06,212.75
26.07,214.46
26.08,228.26
26.09,211.15
26.1,221.54
26.11,221.26
26.12,214.1
26.13,216.37
26.14,212.87
26.15,219.35
26.16,205.66
26.17,212.01
26.18,219.23
26.19,215.23
26.2,209.95
26.21,216.32
26.22,214.67
26.23,214.13
26.24,217.62
26.25,216.04
26.26,218.95
26.27,217.58
26.28,212.2
26.29,213.73
26.3,218.27
26.31,210.93
26.32,207.79
26.33,211.35
26.34,210.62
26.35,215.55
26.36,214.41
26.37,216.96
26.38,220.77
26.39,211.11
26.4,214.15
26.41,210.31
26.42,210.54
26.43,212.81
26.44,214.82
26.45,220.18
26.46,215.2
26.47,210.47
26.48,213.4
26.49,217.02
26.5,212.76
26.51,213.19
26.52,214.75
26.53,214.67
26.54,218.54
26.55,219.54
26.56,212.16
26.57,223.51
26.58,212.83
26.59,217.53
26.6,212.28
26.61,214.66
26.62,211.83
26.63,218.3
26.64,220.4
26.65,206.59
26.66,211.02
26.67,214.78
26.68,215.22
26.69,207.04
26.7,215.61
26.71,214.07
26.72,217.93
26.73,209.24
26.74,220.79
26.75,211.0
26.76,218.34
26.77,215.01
26.78,212.49
26.79,216.8
26.8,219.08
26.81,214.47
26.82,213.27
26.83,212.52
26.84,211.15
26.85,211.43
26.86,216.26
26.87,215.57
26.88,214.77
26.89,209.7
26.9,223.06
26.91,217.63
26.92,218.82
26.93,218.78
26.94,211.29
26.95,215.33
26.96,221.46
26.97,215.5
26.98,219.25
26.99,214.62
27.0,217.62
27.01,218.92
27.02,218.79
27.03,221.41
27.04,220.13
27.05,205.94
27.06,215.52
27.07,209.44
27.08,216.47
27.09,213.42
27.1,213.25
27.11,214.6
27.12,209.34
27.13,211.53
27.14,207.52
27.15,218.55
27.16,216.17
27.17,212.22
27.18,216.36
27.19,200.52
27.2,215.14
27.21,212.36
27.22,210.18
27.23,211.74
27.24,216.83
27.25,209.88
27.26,216.15
27.27,216.42
27.28,213.72
27.29,218.15
27.3,200.3
27.31,214.25
27.32,214.61
27.33,211.31
27.34,222.95
27.35,219.37
27.36,215.44
27.37,216.42
27.38,215.55
27.39,221.32
27.4,208.56
27.41,217.76
27.42,216.76
27.43,214.92
27.44,210.48
27.45,220.71
27.46,220.53
27.47,210.88
27.48,224.91
27.49,219.58
27.5,217.79
27.51,211.59
27.52,214.47
27.53,219.89
27.54,215.59
27.55,210.56
27.56,220.21
27.57,216.8
27.58,221.79
27.59,208.03
27.6,216.08
27.61,216.36
27.62,219.13
27.63,212.47
27.64,210.16
27.65,214.35
27.66,215.03
27.67,220.56
27.68,215.46
27.69,212.01
27.7,219.41
27.71,216.39
27.72,213.37
27.73,216.72
27.74,210.16
27.75,219.53
27.76,216.02
27.77,217.82
27.78,212.04
27.79,212.49
27.8,224.97
27.81,211.11
27.82,213.32
27.83,212.2
27.84,218.94
27.85,202.27
27.86,212.24
27.87,215.51
27.88,222.09
27.89,209.94
27.9,224.0
27.91,215.91
27.92,214.43
27.93,212.87
27.94,213.92
27.95,215.53
27.96,218.86
27.97,219.21
27.98,215.88
27.99,214.25
28.0,211.38
28.01,220.11
28.02,214.18
28.03,218.32
28.04,209.42
28.05,218.93
28.06,215.26
28.07,206.75
28.08,211.9
28.09,210.36
28.1,214.1
28.11,218.2
28.12,218.8
28.13,218.33
28.14,215.52
28.15,218.94
28.16,215.2
28.17,207.93
28.18,210.94
28.19,211.65
28.2,207.84
28.21,215.25
28.22,215.01
28.23,218.7
28.24,211.31
28.25,214.68
28.26,213.68
28.27,212.82
28.28,212.21
28.29,210.67
28.3,219.18
28.31,219.02
28.32,212.26
28.33,211.85
28.34,218.7
28.35,219.92
28.36,217.6
28.37,211.62
28.38,216.44
28.39,214.94
28.4,215.95
28.41,217.68
28.42,216.42
28.43,212.57
28.44,217.19
28.45,214.17
28.46,215.08
28.47,218.13
28.48,216.6
28.49,207.06
28.5,215.04
28.51,214.31
28.52,209.31
28.53,215.66
28.54,215.59
28.55,219.19
28.56,221.27
28.57,214.52
28.58,219.57
28.59,223.08
28.6,219.7
28.61,215.48
28.62,213.05
28.63,216.33
28.64,209.03
28.65,213.17
28.66,212.82
28.67,225.29
28.68,217.36
28.69,221.08
28.7,221.39
28.71,216.32
28.72,217.07
28.73,207.01
28.74,217.85
28.75,213.74
28.76,210.3
28.77,209.51
28.78,215.2
28.79,216.92
28.8,214.61
28.81,210.7
28.82,216.17
28.83,212.42
28.84,213.66
28.85,214.31
28.86,211.46
28.87,215.15
28.88,215.72
28.89,211.84
28.9,214.41
28.91,216.96
28.92,210.27
28.93,211.9
28.94,216.24
28.95,211.25
28.96,219.86
28.97,216.06
28.98,207.86
28.99,216.72
29.0,225.08
29.01,226.82
29.02,224.62
29.03,215.76
29.04,224.78
29.05,216.93
29.06,222.47
29.07,221.45
29.08,228.26
29.09,221.4
29.1,224.09
29.11,222.17
29.12,220.54
29.13,221.42
29.14,225.09
29.15,228.27
29.16,230.96
29.17,232.8
29.18,222.69
29.19,218.18
29.2,213.31
29.21,235.06
29.22,229.29
29.23,224.87
29.24,220.06
29.25,232.33
29.26,231.91
29.27,224.75
29.28,226.77
29.29,228.13
29.3,223.44
29.31,225.18
29.32,221.0
29.33,219.6
29.34,228.27
29.35,224.35
29.36,223.93
29.37,220.45
29.38,225.75
29.39,221.58
29.4,221.56
29.41,237.57
29.42,226.27
29.43,219.89
29.44,219.93
29.45,224.22
29.46,227.93
29.47,227.35
29.48,227.91
29.49,224.92
29.5,227.21
29.51,217.13
29.52,228.51
29.53,220.78
29.54,225.67
29.55,220.26
29.56,226.81
29.57,228.68
29.58,228.23
29.59,227.58
29.6,216.14
29.61,231.46
29.62,226.82
29.63,224.17
29.64,224.84
29.65,227.13
29.66,223.51
29.67,221.49
29.68,216.58
29.69,229.12
29.7,232.68
29.71,222.95
29.72,228.6
29.73,227.63
29.74,221.12
29.75,230.76
29.76,226.58
29.77,229.02
29.78,223.48
29.79,219.78
29.8,226.87
29.81,225.98
29.82,223.69
29.83,220.11
29.84,218.92
29.85,225.05
29.86,231.15
29.87,223.68
29.88,225.7
29.89,221.92
29.9,227.31
29.91,228.95
29.92,222.51
29.93,232.43
29.94,226.06
29.95,227.66
29.96,226.97
29.97,224.05
29.98,224.43
29.99,218.87
30.0,221.0
30.01,232.12
30.02,221.8
30.03,219.93
30.04,226.04
30.05,227.97
30.06,233.31
30.07,230.79
30.08,225.3
30.09,220.9
30.1,226.37
30.11,228.36
30.12,226.04
30.13,226.55
30.14,227.68
30.15,221.2
30.16,227.63
30.17,227.35
30.18,226.87
30.19,224.41
30.2,233.02
30.21,217.59
30.22,222.62
30.23,223.58
30.24,227.29
30.25,222.2
30.26,220.85
30.27,222.06
30.28,224.9
30.29,223.43
30.3,221.67
30.31,223.74
30.32,227.41
30.33,226.6
30.34,233.34
30.35,220.24
30.36,230.63
30.37,229.67
30.38,220.18
30.39,220.49
30.4,229.18
30.41,219.95
30.42,223.71
30.43,219.05
30.44,220.78
30.45,231.22
30.46,228.85
30.47,219.91
30.48,224.21
30.49,222.9
30.5,226.46
30.51,226.19
30.52,219.88
30.53,228.25
30.54,223.86
30.55,227.75
30.56,234.39
30.57,230.15
30.58,222.7
30.59,228.47
30.6,227.48
30.61,224.93
30.62,223.42
30.63,227.53
30.64,225.11
30.65,222.76
30.66,226.07
30.67,229.6
30.68,228.44
30.69,220.93
30.7,223.1
30.71,221.65
30.72,220.73
30.73,219.87
30.74,228.28
30.75,217.66
30.76,221.01
30.77,219.6
30.78,222.71
30.79,226.58
30.8,219.93
30.81,228.12
30.82,230.71
30.83,227.95
30.84,224.55
30.85,224.08
30.86,235.42
30.87,221.56
30.88,230.83
30.89,222.68
30.9,227.97
30.91,222.17
30.92,221.44
30.93,228.21
30.94,230.01
30.95,224.74
30.96,223.39
30.97,227.31
30.98,226.74
30.99,222.99
31.0,213.63
31.01,217.42
31.02,209.67
31.03,217.06
31.04,222.86
31.05,212.56
31.06,215.32
31.07,211.01
31.08,218.85
31.09,212.25
31.1,214.83
31.11,211.29
31.12,212.96
31.13,216.07
31.14,217.15
31.15,211.72
31.16,213.54
31.17,217.48
31.18,218.57
31.19,214.97
31.2,221.38
31.21,215.43
31.22,212.07
31.23,219.83
31.24,219.38
31.25,216.57
31.26,209.65
31.27,208.94
31.28,211.96
31.29,209.79
31.3,208.9
31.31,215.66
31.32,212.37
31.33,216.51
31.34,209.5
31.35,213.94
31.36,215.82
31.37,217.7
31.38,220.42
31.39,211.22
31.4,216.78
31.41,217.55
31.42,214.18
31.43,213.18
31.44,214.03
31.45,212.9
31.46,217.38
31.47,211.14
31.48,213.78
31.49,215.63
31.5,227.22
31.51,217.39
31.52,210.05
31.53,206.43
31.54,211.39
31.55,215.7
31.56,211.55
31.57,212.39
31.58,215.6
31.59,219.88
31.6,207.12
31.61,214.12
31.62,212.56
31.63,221.21
31.64,216.78
31.65,216.41
31.66,216.05
31.67,210.05
31.68,220.56
31.69,217.92
31.7,211.3
31.71,215.83
31.72,210.87
31.73,210.36
31.74,214.09
31.75,212.52
31.76,211.85
31.77,217.69
31.78,217.76
31.79,215.58
31.8,208.29
31.81,214.29
31.82,211.62
31.83,213.72
31.84,213.55
31.85,215.11
31.86,217.22
31.87,212.4
31.88,215.39
31.89,215.78
31.9,202.08
31.91,217.15
31.92,213.7
31.93,210.17
31.94,218.47
31.95,216.09
31.96,212.64
31.97,210.9
31.98,218.69
31.99,218.49
32.0,212.25
32.01,213.11
32.02,220.1
32.03,208.42
32.04,211.92
32.05,213.83
32.06,210.1
32.07,212.88
32.08,222.04
32.09,214.33
32.1,206.68
32.11,212.76
32.12,216.94
32.13,219.25
32.14,212.92
32.15,216.32
32.16,218.6
32.17,224.72
32.18,214.49
32.19,218.29
32.2,215.78
32.21,214.68
32.22,215.7
32.23,216.21
32.24,214.98
32.25,218.32
32.26,213.05
32.27,212.3
32.28,215.73
32.29,215.43
32.3,216.56
32.31,207.46
32.32,223.15
32.33,219.92
32.34,216.33
32.35,219.24
32.36,217.02
32.37,220.17
32.38,215.8
32.39,218.49
32.4,213.73
32.41,218.14
32.42,210.16
32.43,212.42
32.44,218.78
32.45,211.57
32.46,217.73
32.47,213.34
32.48,210.95
32.49,211.62
32.5,212.56
32.51,212.76
32.52,221.25
32.53,218.24
32.54,215.03
32.55,210.57
32.56,212.78
32.57,212.81
32.58,220.35
32.59,217.78
32.6,217.19
32.61,224.43
32.62,210.22
32.63,219.71
32.64,210.2
32.65,218.41
32.66,212.59
32.67,209.36
32.68,210.71
32.69,216.57
32.7,215.15
32.71,213.07
32.72,217.2
32.73,210.12
32.74,208.48
32.75,214.44
32.76,211.75
32.77,218.8
32.78,213.98
32.79,218.65
32.8,215.51
32.81,216.38
32.82,211.52
32.83,217.5
32.84,214.23
32.85,216.96
32.86,215.51
32.87,210.95
32.88,209.94
32.89,220.11
32.9,220.34
32.91,213.28
32.92,217.08
32.93,217.93
32.94,214.2
32.95,220.69
32.96,204.67
32.97,216.83
32.98,216.87
32.99,215.77
33.0,216.61
33.01,217.58
33.02,216.96
33.03,217.11
33.04,213.27
33.05,216.49
33.06,218.68
33.07,210.0
33.08,209.65
33.09,219.1
33.1,206.56
33.11,212.75
33.12,211.89
33.13,213.35
33.14,219.58
33.15,208.85
33.16,213.59
33.17,209.17
33.18,214.76
33.19,216.74
33.2,214.06
33.21,209.59
33.22,219.4
33.23,213.03
33.24,205.34
33.25,211.36
33.26,220.34
33.27,220.68
33.28,217.9
33.29,217.38
33.3,211.43
33.31,216.7
33.32,215.36
33.33,208.05
33.34,216.03
33.35,214.48
33.36,207.2
33.37,221.11
33.38,206.89
33.39,208.55
33.4,215.86
33.41,211.56
33.42,214.7
33.43,218.45
33.44,217.66
33.45,214.33
33.46,220.04
33.47,214.01
33.48,214.58
33.49,218.05
33.5,213.31
33.51,215.03
33.52,215.82
33.53,219.85
33.54,216.58
33.55,214.34
33.56,222.87
33.57,214.63
33.58,210.37
33.59,219.57
33.6,214.37
33.61,218.27
33.62,213.24
33.63,214.35
33.64,215.39
33.65,220.23
33.66,217.66
33.67,224.83
33.68,224.98
33.69,213.26
33.7,210.93
33.71,218.75
33.72,215.29
33.73,215.59
33.74,215.71
33.75,216.24
33.76,211.26
33.77,217.54
33.78,213.42
33.79,215.29
33.8,215.38
33.81,211.3
33.82,215.36
33.83,205.57
33.84,216.63
33.85,217.63
33.86,214.03
33.87,213.71
33.88,208.02
33.89,208.47
33.9,223.59
33.91,220.06
33.92,219.46
33.93,211.05
33.94,214.84
33.95,220.98
33.96,213.7
33.97,215.63
33.98,215.08
33.99,214.69
34.0,222.42
34.01,231.43
34.02,226.98
34.03,220.72
34.04,218.42
34.05,220.91
34.06,224.2
34.07,229.41
34.08,223.75
34.09,230.2
34.1,221.97
34.11,220.4
34.12,224.98
34.13,232.62
34.14,223.69
34.15,229.81
34.16,230.11
34.17,219.99
34.18,217.22
34.19,221.78
34.2,218.41
34.21,222.11
34.22,220.36
34.23,223.91
34.24,228.32
34.25,227.68
34.26,229.09
34.27,223.02
34.28,226.37
34.29,227.87
34.3,227.64
34.31,217.89
34.32,229.73
34.33,224.09
34.34,225.65
34.35,223.81
34.36,226.27
34.37,231.71
34.38,219.53
34.39,222.95
34.4,230.46
34.41,221.86
34.42,226.9
34.43,230.35
34.44,229.65
34.45,231.17
34.46,226.02
34.47,221.65
34.48,227.05
34.49,227.9
34.5,224.91
34.51,226.51
34.52,228.72
34.53,219.36
34.54,221.96
34.55,227.54
34.56,221.81
34.57,218.35
34.58,222.72
34.59,218.59
34.6,219.78
34.61,227.68
34.62,229.63
34.63,220.86
34.64,225.75
34.65,228.1
34.66,238.14
34.67,227.81
34.68,221.91
34.69,224.6
34.7,223.57
34.71,223.21
34.72,224.98
34.73,228.2
34.74,219.89
34.75,225.37
34.76,225.87
34.77,219.45
34.78,216.45
34.79,225.02
34.8,219.74
34.81,216.52
34.82,223.04
34.83,224.63
34.84,219.97
34.85,227.94
34.86,231.89
34.87,227.98
34.88,224.38
34.89,231.85
34.9,222.14
34.91,224.25
34.92,217.09
34.93,217.57
34.94,223.04
34.95,228.37
34.96,218.86
